Customer ID,Recency,Frequency,TotalQuantity,MonetaryValue,AvgOrderValue,CLV,Predicted_CLV,Segment
15738.0,19,41,9285,13372.970000000001,26.961633064516132,13372.970000000001,14030.376,High
15739.0,66,1,472,449.12,56.14,449.12,799.2768,Mid-Low
15740.0,49,1,152,154.88,17.20888888888889,154.88,244.0783,Low
15741.0,458,2,70,208.62,17.385,208.62,210.44795,Low
15742.0,619,1,51,156.87,3.82609756097561,156.87,94.14517,Low
15743.0,16,4,216,784.46,8.914318181818182,784.46,501.8779,Mid-Low
15744.0,78,1,120,34.8,11.6,34.8,204.53712,Low
15745.0,19,4,421,1094.59,17.654677419354837,1094.59,962.51416,Mid-High
15746.0,134,1,178,196.88,7.031428571428571,196.88,304.84845,Low
15747.0,13,9,1370,2562.61,11.648227272727274,2562.61,2478.7651,High
15748.0,40,3,262,614.7600000000001,16.615135135135137,614.7600000000001,473.29724,Mid-Low
15749.0,235,3,18028,44534.3,4453.43,44534.3,43947.38,High
15750.0,3,18,4593,6797.191,10.457216923076922,6797.191,7398.7324,High
15751.0,461,11,443,1380.44,10.618769230769232,1380.44,1383.2137,Mid-High
15752.0,40,9,2967,4207.54,6.897606557377049,4207.54,4130.0835,High
15753.0,305,1,144,79.2,79.2,79.2,428.59015,Mid-Low
15754.0,51,9,1762,3037.61,23.187862595419848,3037.61,3489.6055,High
15755.0,10,17,4034,5993.12,16.153962264150945,5993.12,6170.27,High
15756.0,61,4,242,532.96,2.7758333333333334,532.96,466.41403,Mid-Low
15757.0,66,6,1757,2940.36,15.235025906735752,2940.36,2304.045,Mid-High
15758.0,25,1,47,205.25,22.805555555555557,205.25,97.21911,Low
15759.0,218,7,523,830.9300000000001,48.87823529411765,830.9300000000001,1453.1858,Mid-High
15760.0,631,2,2,13916.34,6958.17,13916.34,13158.757,High
15761.0,443,1,31,143.05,28.610000000000003,143.05,122.5,Low
15762.0,65,2,251,583.75,15.777027027027026,583.75,429.33722,Mid-Low
15763.0,32,2,271,1086.92,17.818360655737706,1086.92,527.38,Mid-Low
15764.0,88,8,2945,4503.08,18.08465863453815,4503.08,4021.0964,High
15765.0,667,1,335,370.63,14.8252,370.63,406.10452,Mid-Low
15766.0,64,3,334,831.06,31.963846153846152,831.06,782.26324,Mid-Low
15768.0,116,34,4259,15601.09,12.601849757673667,15601.09,15328.932,High
15769.0,7,46,49104,88704.32,396.0014285714286,88704.32,34491.24,High
15770.0,613,1,67,321.45,17.858333333333334,321.45,201.72206,Low
15771.0,604,3,512,1006.54,35.94785714285714,1006.54,1192.8838,Mid-High
15772.0,418,1,110,280.88,17.555,280.88,217.40804,Low
15773.0,6,2,410,774.52,16.479148936170212,774.52,698.2539,Mid-Low
15774.0,69,6,473,1329.94,11.769380530973452,1329.94,959.2317,Mid-High
15775.0,245,2,260,150.5,16.72222222222222,150.5,468.8014,Mid-Low
15776.0,133,1,138,241.62,13.423333333333334,241.62,209.55872,Low
15777.0,241,7,599,1762.61,45.1951282051282,1762.61,1444.9962,Mid-High
15778.0,431,1,101,307.95,18.11470588235294,307.95,245.39949,Low
15779.0,463,2,20,124.08000000000001,15.510000000000002,124.08000000000001,192.08708,Low
15780.0,184,3,220,475.28000000000003,16.38896551724138,475.28000000000003,580.2628,Mid-Low
15781.0,25,3,180,345.46,17.273,345.46,378.58374,Mid-Low
15782.0,10,4,1844,4014.1,65.80491803278689,4014.1,3970.109,High
15783.0,11,1,212,246.3,17.592857142857145,246.3,355.58362,Low
15784.0,468,2,381,848.3299999999999,19.72860465116279,848.3299999999999,754.7919,Mid-Low
15785.0,33,16,4479,5969.93,26.533022222222222,5969.93,5896.0327,High
15786.0,46,5,5981,8514.82,18.27214592274678,8514.82,4908.0796,High
15787.0,26,3,540,948.05,4.602184466019417,948.05,826.2139,Mid-Low
15788.0,509,1,115,221.82999999999998,15.844999999999999,221.82999999999998,211.8013,Low
15789.0,358,6,2499,1962.01,14.217463768115943,1962.01,3881.513,High
15790.0,10,1,114,220.85,6.31,220.85,242.0596,Low
15791.0,44,5,1970,3608.34,21.60682634730539,3608.34,3100.0159,High
15792.0,400,2,606,933.84,16.383157894736843,933.84,809.0783,Mid-Low
15793.0,15,8,1685,2399.57,79.98566666666667,2399.57,4067.4429,High
15794.0,736,2,288,777.0,51.8,777.0,740.75757,Mid-Low
15795.0,150,8,1411,1979.8700000000001,15.11351145038168,1979.8700000000001,2132.5454,Mid-High
15796.0,1,17,1735,5175.83,17.545186440677966,5175.83,4628.8984,High
15797.0,113,6,1281,2821.08,235.09,2821.08,3218.7834,High
15798.0,493,3,915,1535.37,18.49843373493976,1535.37,1431.3334,Mid-High
15799.0,76,4,1342,1424.29,9.188967741935484,1424.29,1789.0055,Mid-High
15800.0,107,7,588,1242.58,5.092540983606557,1242.58,1092.8599,Mid-High
15801.0,46,3,570,1063.95,16.62421875,1063.95,972.5973,Mid-High
15802.0,143,1,1,451.42,451.42,451.42,467.57806,Mid-Low
15803.0,51,4,1030,1929.66,37.836470588235294,1929.66,1754.0873,Mid-High
15804.0,1,13,2565,4206.39,16.05492366412214,4206.39,3963.881,High
15805.0,23,30,6225,10189.23,19.18875706214689,10189.23,9255.059,High
15806.0,46,3,602,784.58,25.309032258064516,784.58,1062.3723,Mid-High
15807.0,50,5,1532,1817.52,20.653636363636362,1817.52,2395.8838,High
15808.0,306,21,7229,18409.93,21.456794871794873,18409.93,18120.54,High
15809.0,36,7,700,1274.44,21.973103448275864,1274.44,1410.9446,Mid-High
15810.0,79,8,1653,2999.04,18.066506024096384,2999.04,2709.5076,High
15811.0,22,7,1922,3890.52,12.550064516129032,3890.52,2947.2334,High
15812.0,107,12,3450,5201.47,41.611760000000004,5201.47,5543.913,High
15813.0,208,2,603,1303.9099999999999,32.59775,1303.9099999999999,977.91815,Mid-High
15814.0,17,6,1728,2634.44,26.88204081632653,2634.44,2833.6892,High
15815.0,64,5,1856,2100.6,42.86938775510204,2100.6,2593.3604,High
15816.0,542,2,54,144.14999999999998,13.104545454545452,144.14999999999998,166.64395,Low
15817.0,421,3,1596,2766.4,18.2,2766.4,2313.4392,Mid-High
15818.0,588,1,284,340.5,30.954545454545453,340.5,608.2717,Mid-Low
15819.0,49,10,2928,3934.79,15.133807692307693,3934.79,3977.0234,High
15820.0,320,1,128,206.98,12.175294117647057,206.98,228.31694,Low
15821.0,44,2,202,570.96,9.209032258064516,570.96,417.40063,Mid-Low
15822.0,3,6,950,1840.06,28.308615384615383,1840.06,1974.7935,Mid-High
15823.0,372,3,1775,3897.17,24.981858974358975,3897.17,3379.3308,High
15824.0,453,2,478,890.94,34.26692307692308,890.94,867.92126,Mid-Low
15825.0,172,1,220,532.94,26.647000000000002,532.94,471.92722,Mid-Low
15826.0,56,4,1824,2598.28,21.834285714285716,2598.28,2527.0396,High
15827.0,73,28,1824,3794.07,16.424545454545456,3794.07,3802.134,High
15828.0,375,1,367,1108.82,14.984054054054052,1108.82,497.62958,Mid-Low
15829.0,99,2,996,636.14,12.473333333333333,636.14,1054.1421,Mid-High
15830.0,38,1,415,576.0,14.76923076923077,576.0,464.21295,Mid-Low
15831.0,58,3,1105,801.76,11.790588235294118,801.76,1178.1709,Mid-High
15832.0,254,1,465,836.79,15.49611111111111,836.79,622.92645,Mid-Low
15833.0,738,1,24,80.4,16.080000000000002,80.4,93.05512,Low
15834.0,70,7,1819,3772.9900000000002,9.981455026455027,3772.9900000000002,2879.6685,High
15835.0,44,4,439,954.09,19.0818,954.09,989.44666,Mid-High
15836.0,50,1,26,137.37,13.737,137.37,48.290207,Low
15837.0,65,2,405,777.01,14.942499999999999,777.01,551.9213,Mid-Low
15838.0,11,34,64664,74163.0,354.8468899521531,74163.0,74189.79,High
15839.0,33,3,675,1048.49,16.911129032258064,1048.49,1133.1305,Mid-High
15840.0,59,2,396,355.56,13.168888888888889,355.56,525.4734,Mid-Low
15841.0,73,9,2391,2742.41,29.808804347826086,2742.41,3532.3948,High
15842.0,393,2,296,548.8,21.951999999999998,548.8,589.97955,Mid-Low
15843.0,304,1,27,118.95000000000002,14.868750000000002,118.95000000000002,100.23438,Low
15844.0,46,1,134,130.73999999999998,11.885454545454543,130.73999999999998,197.14769,Low
15845.0,18,11,2128,4426.28,25.4383908045977,4426.28,3968.118,High
15846.0,385,1,79,107.01,3.6900000000000004,107.01,149.86914,Low
15847.0,38,5,643,822.57,17.136875,822.57,1548.4005,Mid-High
15848.0,622,1,46,139.94,3.998285714285714,139.94,94.14517,Low
15850.0,19,6,1379,1058.72,3.169820359281437,1058.72,1302.4784,Mid-High
15851.0,527,1,67,109.73,13.71625,109.73,121.32914,Low
15852.0,187,3,60,257.26,7.795757575757576,257.26,174.89377,Low
15853.0,52,1,135,110.8,3.6933333333333334,110.8,191.09955,Low
15854.0,4,21,1704,5583.81,21.642674418604653,5583.81,4999.656,High
15855.0,137,6,712,1052.72,11.081263157894737,1052.72,1240.9503,Mid-High
15856.0,4,52,20432,34220.340000000004,29.474883720930237,34220.340000000004,33626.336,High
15857.0,19,2,584,570.48,23.77,570.48,880.3905,Mid-Low
15858.0,16,13,2919,3960.37,8.199523809523809,3960.37,4035.6309,High
15859.0,432,1,174,438.46,19.93,438.46,321.69363,Low
15860.0,41,17,1342,2505.21,6.8076358695652175,2505.21,3051.2168,High
15861.0,12,12,3860,4401.79,5.516027568922306,4401.79,5038.3086,High
15862.0,8,13,1680,2928.29,5.040086058519793,2928.29,2857.4805,High
15863.0,26,5,164,358.7,4.540506329113924,358.7,504.43414,Mid-Low
15864.0,22,7,1486,2180.76,94.81565217391305,2180.76,2666.1973,High
15865.0,41,5,1147,2248.92,17.708031496062993,2248.92,2031.1063,Mid-High
15866.0,101,1,126,230.53,5.122888888888889,230.53,228.78317,Low
15867.0,5,31,5139,9063.95,8.55897072710104,9063.95,8708.898,High
15868.0,583,1,57,94.53,23.6325,94.53,127.72397,Low
15869.0,277,3,274,323.65999999999997,9.247428571428571,323.65999999999997,627.7631,Mid-Low
15870.0,33,4,508,862.61,5.868095238095238,862.61,936.03467,Mid-High
15871.0,437,1,5,33.099999999999994,6.619999999999999,33.099999999999994,61.453487,Low
15872.0,15,4,506,795.68,3.700837209302325,795.68,802.2634,Mid-Low
15873.0,500,4,1152,313.91999999999996,52.31999999999999,313.91999999999996,1181.4606,Mid-High
15874.0,64,21,5102,11284.76,32.99637426900585,11284.76,10764.404,High
15875.0,646,1,76,111.72,4.4688,111.72,142.10773,Low
15876.0,409,2,886,1449.1399999999999,131.73999999999998,1449.1399999999999,1230.0365,Mid-High
15877.0,2,2,371,493.28,3.823875968992248,493.28,464.30035,Mid-Low
15878.0,562,2,243,330.77,6.485686274509804,330.77,423.47968,Mid-Low
15879.0,404,4,643,1157.3,6.324043715846995,1157.3,1120.9655,Mid-High
15880.0,369,1,422,686.5600000000001,3.2693333333333334,686.5600000000001,545.1266,Mid-Low
15881.0,312,5,260,501.39000000000004,17.289310344827587,501.39000000000004,647.52747,Mid-Low
15882.0,199,8,814,1495.98,19.9464,1495.98,1719.7825,Mid-High
15883.0,2,2,223,396.48,8.091428571428573,396.48,456.41702,Mid-Low
15884.0,432,2,158,249.70000000000002,16.64666666666667,249.70000000000002,321.19504,Low
15885.0,93,15,622,1951.82,16.972347826086956,1951.82,1859.3351,Mid-High
15886.0,60,4,667,1052.8700000000001,16.98177419354839,1052.8700000000001,1216.036,Mid-High
15887.0,407,3,605,1027.15,27.760810810810813,1027.15,1114.1444,Mid-High
15888.0,81,3,139,429.16,11.004102564102565,429.16,432.91623,Mid-Low
15889.0,157,8,989,1806.28,4.527017543859649,1806.28,1952.2383,Mid-High
15890.0,395,5,119,535.65,53.565,535.65,637.5706,Mid-Low
15891.0,227,1,442,524.52,8.459999999999999,524.52,610.7748,Mid-Low
15892.0,669,1,46,128.2,3.3736842105263154,128.2,88.384865,Low
15893.0,482,1,288,305.28000000000003,305.28000000000003,305.28000000000003,503.82574,Mid-Low
15894.0,253,2,283,420.29,5.320126582278482,420.29,465.9099,Mid-Low
15895.0,150,1,94,179.17,16.288181818181815,179.17,178.85332,Low
15897.0,194,2,261,222.05,9.252083333333333,222.05,456.0216,Mid-Low
15898.0,1,25,2418,5596.31,8.029139167862267,5596.31,5573.684,High
15899.0,369,1,78,112.5,14.0625,112.5,164.85678,Low
15900.0,24,4,661,900.4,6.926153846153846,900.4,1091.1058,Mid-High
15901.0,17,7,702,703.22,4.112397660818714,703.22,1222.098,Mid-High
15902.0,380,1,124,145.01,8.056111111111111,145.01,246.4819,Low
15903.0,10,12,3926,8939.84,77.06758620689655,8939.84,8581.072,High
15904.0,8,1,84,164.68,5.489333333333334,164.68,153.57892,Low
15905.0,543,1,82,114.69,5.213181818181818,114.69,141.51712,Low
15906.0,20,10,751,2555.64,12.58935960591133,2555.64,2229.4082,Mid-High
15907.0,4,3,509,967.45,3.8853413654618474,967.45,776.79877,Mid-Low
15908.0,491,2,174,764.57,18.648048780487805,764.57,407.7269,Mid-Low
15909.0,174,1,98,191.94,27.419999999999998,191.94,255.58575,Low
15910.0,1,15,2171,2681.8,4.2703821656050955,2681.8,2872.1382,High
15911.0,624,8,811,1702.34,6.572741312741313,1702.34,1615.9034,Mid-High
15912.0,178,9,759,1074.7,11.31263157894737,1074.7,1808.5503,Mid-High
15913.0,534,1,3,6.300000000000001,6.300000000000001,6.300000000000001,28.203468,Low
15914.0,378,2,149,205.99,15.845384615384615,205.99,343.07962,Low
15915.0,402,1,451,429.21,2.939794520547945,429.21,558.9616,Mid-Low
15916.0,16,13,1703,3427.17,10.480642201834863,3427.17,3275.386,High
15917.0,248,5,263,560.63,3.616967741935484,560.63,605.9146,Mid-Low
15918.0,191,3,240,582.88,9.555409836065573,582.88,557.9912,Mid-Low
15919.0,20,2,787,910.61,4.742760416666667,910.61,912.6795,Mid-High
15920.0,154,9,240,571.64,5.292962962962963,571.64,706.8501,Mid-Low
15921.0,173,4,342,802.11,9.663975903614459,802.11,733.8631,Mid-Low
15922.0,373,1,276,739.0,33.59090909090909,739.0,615.18225,Mid-Low
15923.0,373,1,244,254.16,6.051428571428572,254.16,403.8637,Mid-Low
15924.0,731,1,103,102.82,6.854666666666666,102.82,179.54666,Low
15925.0,194,1,93,207.15,17.2625,207.15,222.87056,Low
15926.0,542,1,155,134.44,19.205714285714286,134.44,282.26926,Low
15927.0,647,1,69,123.39,7.258235294117647,123.39,154.71042,Low
15928.0,656,1,164,293.53,26.684545454545454,293.53,328.0373,Low
15929.0,644,1,120,594.0,594.0,594.0,884.3627,Mid-Low
15930.0,67,1,139,426.63,20.315714285714286,426.63,294.37747,Low
15931.0,428,1,118,239.9,17.135714285714286,239.9,244.70117,Low
15932.0,4,8,2325,2495.87,21.703217391304346,2495.87,4549.2217,High
15933.0,21,3,885,1107.46,14.965675675675676,1107.46,1127.7507,Mid-High
15934.0,418,2,2166,2190.66,75.53999999999999,2190.66,2549.3252,High
15935.0,239,2,115,416.86,34.73833333333334,416.86,325.22562,Low
15936.0,379,2,211,282.79,14.883684210526317,282.79,409.51337,Mid-Low
15937.0,64,1,73,145.35,20.764285714285712,145.35,183.85786,Low
15938.0,112,9,449,734.81,18.84128205128205,734.81,1376.4939,Mid-High
15939.0,90,16,6260,9060.39,56.27571428571428,9060.39,8800.76,High
15940.0,311,1,4,35.8,35.8,35.8,-48.373962,Low
15941.0,637,1,60,405.0,67.5,405.0,178.21344,Low
15942.0,134,1,232,337.44,24.102857142857143,337.44,456.73053,Mid-Low
15943.0,650,2,183,271.28999999999996,22.607499999999998,271.28999999999996,398.85907,Mid-Low
15944.0,277,4,859,2164.24,56.95368421052631,2164.24,1950.2886,Mid-High
15945.0,365,4,397,827.27,27.575666666666667,827.27,975.5898,Mid-High
15946.0,503,3,1614,2304.18,88.62230769230769,2304.18,2258.8977,Mid-High
15947.0,83,1,898,1708.24,58.9048275862069,1708.24,1512.9708,Mid-High
15948.0,8,3,852,1509.0900000000001,15.885157894736844,1509.0900000000001,1233.1375,Mid-High
15949.0,17,2,284,364.72,19.19578947368421,364.72,443.74533,Mid-Low
15950.0,32,10,3384,7180.71,18.179012658227848,7180.71,5913.11,High
15951.0,9,3,420,1013.17,17.17237288135593,1013.17,921.71594,Mid-High
15952.0,34,4,399,806.57,8.863406593406594,806.57,915.0751,Mid-High
15953.0,15,18,1852,3669.5499999999997,19.728763440860213,3669.5499999999997,4046.9673,High
15954.0,589,1,119,190.75,9.5375,190.75,243.94374,Low
15955.0,24,22,4213,8658.36,23.918121546961327,8658.36,6954.311,High
15956.0,551,2,278,617.6,34.31111111111111,617.6,607.4843,Mid-Low
15957.0,32,3,458,930.1,6.159602649006622,930.1,840.8367,Mid-Low
15958.0,74,4,164,492.99,6.662027027027027,492.99,469.8234,Mid-Low
15959.0,682,3,282,579.49,7.4293589743589745,579.49,531.18164,Mid-Low
15960.0,374,4,258,410.95,15.805769230769231,410.95,637.19305,Mid-Low
15961.0,379,1,154,451.28999999999996,10.745,451.28999999999996,288.58508,Low
15962.0,449,1,235,295.83,5.10051724137931,295.83,365.99396,Low
15963.0,20,2,298,470.76,16.812857142857144,470.76,503.98944,Mid-Low
15964.0,663,1,94,272.96000000000004,12.99809523809524,272.96000000000004,129.99983,Low
15965.0,17,13,1433,3013.09,8.187744565217391,3013.09,3252.9192,High
15966.0,451,1,275,426.53000000000003,15.797407407407409,426.53000000000003,414.0923,Mid-Low
15967.0,23,12,1204,3041.6,6.107630522088353,3041.6,2596.3142,High
15968.0,388,1,253,418.05,4.918235294117647,418.05,375.92786,Low
15969.0,3,5,223,1127.05,32.20142857142857,1127.05,800.6264,Mid-Low
15970.0,304,2,498,1017.32,42.388333333333335,1017.32,817.8521,Mid-Low
15971.0,18,18,2251,5902.83,140.54357142857143,5902.83,5668.3813,High
15972.0,456,5,480,1810.27,12.484620689655172,1810.27,1390.5496,Mid-High
15973.0,367,3,301,988.44,65.896,988.44,1396.6813,Mid-High
15974.0,39,7,2262,3442.15,19.557670454545455,3442.15,3726.045,High
15975.0,84,1,243,371.01,15.45875,371.01,360.12897,Low
15976.0,165,6,1078,1746.6399999999999,4.388542713567839,1746.6399999999999,1502.1244,Mid-High
15977.0,17,2,1016,1054.73,16.226615384615386,1054.73,1155.0168,Mid-High
15978.0,77,3,2444,3279.42,25.42186046511628,3279.42,3642.119,High
15979.0,603,1,450,329.22,14.964545454545457,329.22,598.6803,Mid-Low
15980.0,89,7,4862,6593.68,56.35623931623932,6593.68,5919.4785,High
15981.0,25,21,4827,9362.77,32.509618055555556,9362.77,9881.113,High
15982.0,605,1,131,324.51,7.211333333333333,324.51,272.3797,Low
15983.0,22,8,2450,3958.8199999999997,12.527911392405063,3958.8199999999997,4088.9983,High
15984.0,3,30,6084,8759.32,11.725997322623828,8759.32,8882.091,High
15985.0,123,7,2750,2715.28,26.10846153846154,2715.28,4782.3804,High
15986.0,30,2,368,354.42,14.1768,354.42,423.4922,Mid-Low
15987.0,12,8,1715,1682.13,8.582295918367347,1682.13,2209.5525,Mid-High
15988.0,19,3,486,770.09,5.969689922480621,770.09,764.7984,Mid-Low
15989.0,376,2,171,372.51,4.233068181818182,372.51,350.9408,Low
15990.0,44,7,1090,2010.05,11.166944444444445,2010.05,1951.9309,Mid-High
15991.0,534,1,41,150.55,25.09166666666667,150.55,130.0163,Low
15992.0,4,3,514,896.6,16.603703703703705,896.6,958.2873,Mid-High
15993.0,9,7,2051,2797.57,5.068061594202899,2797.57,2778.297,High
15994.0,55,3,469,1202.18,10.545438596491229,1202.18,801.9737,Mid-Low
15995.0,414,1,353,696.19,6.271981981981982,696.19,461.9263,Mid-Low
15996.0,88,7,747,1686.9,7.957075471698114,1686.9,1489.6493,Mid-High
15998.0,37,16,5372,8308.34,5.785752089136491,8308.34,8342.89,High
15999.0,736,1,24,20.4,20.4,20.4,119.56957,Low
16000.0,3,3,5110,12393.7,1377.0777777777778,12393.7,6959.222,High
16001.0,381,1,337,583.39,20.11689655172414,583.39,576.18396,Mid-Low
16002.0,625,1,70,169.21,4.028809523809524,169.21,121.65621,Low
16003.0,30,10,2210,5613.83,27.65433497536946,5613.83,4256.6074,High
16004.0,475,5,1076,2146.39,23.848777777777777,2146.39,1828.4968,Mid-High
16005.0,12,10,1310,2436.22,4.7397276264591435,2436.22,2033.7632,Mid-High
16006.0,211,2,211,347.17,4.233780487804879,347.17,342.0584,Low
16007.0,48,7,2643,3075.14,4.617327327327327,3075.14,3210.6687,High
16008.0,24,15,3273,5384.13,21.19736220472441,5384.13,5717.545,High
16009.0,22,4,378,992.71,11.030111111111111,992.71,894.9274,Mid-Low
16010.0,246,11,931,1724.06,5.766086956521739,1724.06,1958.9757,Mid-High
16011.0,8,29,3471,5880.46,12.924087912087913,5880.46,6104.3105,High
16012.0,35,5,1766,2989.79,12.405767634854772,2989.79,2439.1633,High
16013.0,4,84,25952,57446.44,261.12018181818183,57446.44,57527.082,High
16014.0,38,5,478,1130.27,3.884089347079038,1130.27,1051.8162,Mid-High
16015.0,4,3,909,705.39,3.875769230769231,705.39,1083.9839,Mid-High
16016.0,3,11,1059,2533.94,6.633350785340315,2533.94,2244.4604,Mid-High
16017.0,47,5,640,1553.83,11.861297709923663,1553.83,1308.7015,Mid-High
16018.0,39,4,503,698.13,12.466607142857143,698.13,833.5955,Mid-Low
16019.0,47,27,6976,17465.85,43.12555555555555,17465.85,16862.6,High
16020.0,17,3,487,851.01,18.500217391304346,851.01,867.7189,Mid-Low
16021.0,395,2,297,532.25,3.670689655172414,532.25,422.1801,Mid-Low
16022.0,260,1,261,628.28,8.266842105263157,628.28,406.41058,Mid-Low
16023.0,46,3,358,719.81,7.126831683168317,719.81,626.421,Mid-Low
16024.0,12,3,505,484.2,5.630232558139535,484.2,770.0778,Mid-Low
16025.0,30,1,338,439.65999999999997,15.702142857142857,439.65999999999997,481.0034,Mid-Low
16026.0,43,1,243,236.09,7.3778125,236.09,369.06403,Low
16027.0,92,15,2099,2048.36,58.524571428571434,2048.36,3058.916,High
16028.0,596,1,18,82.2,16.44,82.2,77.50027,Low
16029.0,39,107,56486,122209.14,319.08391644908613,122209.14,49110.934,High
16030.0,310,1,283,331.24,11.422068965517242,331.24,409.1523,Mid-Low
16031.0,92,2,423,548.94,5.489400000000001,548.94,574.4699,Mid-Low
16032.0,456,6,1480,1970.45,9.294575471698113,1970.45,1615.6774,Mid-High
16033.0,6,27,4288,10836.13,7.729051355206847,10836.13,10449.681,High
16034.0,196,6,597,928.72,16.293333333333333,928.72,998.3353,Mid-High
16035.0,560,1,33,217.73,10.368095238095238,217.73,138.29561,Low
16036.0,87,4,1369,2556.84,18.263142857142856,2556.84,2101.5798,Mid-High
16037.0,270,5,766,1509.34,21.258309859154927,1509.34,1723.7286,Mid-High
16038.0,8,3,244,471.78000000000003,18.145384615384618,471.78000000000003,554.61285,Mid-Low
16039.0,424,2,409,456.4,14.2625,456.4,563.9241,Mid-Low
16040.0,65,7,1185,2416.9,19.3352,2416.9,2300.0095,Mid-High
16041.0,31,3,1584,3166.4,527.7333333333333,3166.4,3193.1113,High
16042.0,22,8,1442,2265.12,17.424,2265.12,2345.8184,Mid-High
16043.0,38,8,1011,1856.5900000000001,25.4327397260274,1856.5900000000001,2768.85,High
16044.0,435,1,170,340.84000000000003,17.938947368421054,340.84000000000003,342.62973,Low
16045.0,120,8,2108,3434.9300000000003,23.208986486486488,3434.9300000000003,3406.0596,High
16046.0,562,1,248,235.78,10.717272727272727,235.78,392.7948,Mid-Low
16047.0,682,1,1,107.14,107.14,107.14,107.00344,Low
16048.0,373,4,569,1075.23,24.437045454545455,1075.23,1190.9207,Mid-High
16049.0,40,6,1165,1899.68,3.7917764471057884,1899.68,1618.1624,Mid-High
16050.0,174,3,388,300.7,14.319047619047618,300.7,705.0426,Mid-Low
16051.0,682,1,80,188.44,15.703333333333333,188.44,174.76248,Low
16052.0,54,1,282,362.06,10.648823529411764,362.06,412.93362,Mid-Low
16053.0,33,6,3067,3634.84,18.736288659793814,3634.84,3925.1577,High
16054.0,145,4,791,2111.88,17.31049180327869,2111.88,1376.3446,Mid-High
16055.0,221,1,22,134.8,16.85,134.8,112.98739,Low
16056.0,45,1,347,664.85,9.777205882352941,664.85,465.84973,Mid-Low
16057.0,16,10,1691,3854.85,17.682798165137616,3854.85,3122.4424,High
16058.0,406,1,18,62.7,31.35,62.7,115.84779,Low
16059.0,66,12,1509,3217.77,7.6250473933649285,3217.77,3071.922,High
16060.0,401,3,243,541.95,22.58125,541.95,631.7927,Mid-Low
16061.0,431,1,19,89.65,29.883333333333336,89.65,163.38942,Low
16062.0,10,8,2035,2863.45,15.478108108108108,2863.45,2544.5752,High
16063.0,260,1,262,335.32,14.57913043478261,335.32,384.71146,Mid-Low
16064.0,725,1,56,111.0,6.166666666666667,111.0,135.50287,Low
16065.0,365,8,1447,2382.62,5.502586605080831,2382.62,2521.3152,High
16066.0,17,5,936,1521.87,14.920294117647058,1521.87,1468.4512,Mid-High
16067.0,563,3,1279,3395.29,46.510821917808215,3395.29,1950.0275,Mid-High
16068.0,594,1,52,122.93,3.152051282051282,122.93,114.057014,Low
16069.0,418,1,138,457.7,18.308,457.7,290.6553,Low
16070.0,22,2,457,852.15,25.82272727272727,852.15,869.00226,Mid-Low
16071.0,45,4,697,1076.8,14.750684931506848,1076.8,1001.4317,Mid-High
16072.0,288,4,1611,4328.89,7.785773381294964,4328.89,3228.4824,High
16073.0,297,1,48,122.39999999999999,122.39999999999999,122.39999999999999,283.88702,Low
16074.0,390,1,39,265.25,10.201923076923077,265.25,148.22946,Low
16075.0,503,2,271,736.9300000000001,17.973902439024393,736.9300000000001,541.3252,Mid-Low
16076.0,3,10,1435,2234.73,17.323488372093024,2234.73,2251.104,Mid-High
16077.0,626,1,840,2300.4,287.55,2300.4,2056.6528,Mid-High
16078.0,284,2,200,362.99,9.307435897435898,362.99,353.48755,Low
16079.0,17,3,864,1352.0,64.38095238095238,1352.0,1402.4558,Mid-High
16080.0,82,4,298,602.5600000000001,20.085333333333335,602.5600000000001,775.0102,Mid-Low
16081.0,56,8,2244,4460.18,11.178395989974938,4460.18,3845.1846,High
16082.0,670,1,39,106.75,6.671875,106.75,127.19942,Low
16083.0,101,4,1514,2351.42,33.11859154929578,2351.42,2284.44,Mid-High
16084.0,299,1,216,436.18,11.47842105263158,436.18,308.09164,Low
16085.0,23,12,1384,2343.53,6.23279255319149,2343.53,2505.7014,High
16086.0,59,10,1526,2864.9900000000002,20.91233576642336,2864.9900000000002,3173.8037,High
16087.0,389,5,664,1739.92,173.99200000000002,1739.92,1935.8517,Mid-High
16088.0,576,2,373,1437.43,239.5716666666667,1437.43,1311.3241,Mid-High
16089.0,386,2,122,271.44,5.4288,271.44,287.48846,Low
16090.0,624,1,65,205.91,10.2955,205.91,165.80661,Low
16091.0,155,2,154,315.06,17.503333333333334,315.06,325.44974,Low
16092.0,115,6,1188,1587.94,17.64377777777778,1587.94,1954.726,Mid-High
16093.0,107,1,20,17.0,17.0,17.0,112.98739,Low
16094.0,12,11,2020,3695.56,18.854897959183674,3695.56,3791.88,High
16095.0,456,1,265,447.05,14.901666666666667,447.05,393.28394,Mid-Low
16096.0,264,4,700,1584.97,24.01469696969697,1584.97,1351.0466,Mid-High
16097.0,240,1,87,185.04999999999998,18.505,185.04999999999998,259.56528,Low
16098.0,88,14,2150,4448.1,27.288957055214727,4448.1,4015.6145,High
16099.0,50,7,960,1573.2,22.8,1573.2,1853.2594,Mid-High
16100.0,463,1,438,582.64,15.747027027027027,582.64,603.3598,Mid-Low
16101.0,71,4,1844,3229.16,16.818541666666665,3229.16,2848.5632,High
16102.0,42,3,942,1842.14,32.31824561403509,1842.14,1772.5056,Mid-High
16103.0,7,22,2639,6191.71,30.95855,6191.71,6259.909,High
